0 0 1000000000 0.00000001 4 4.7 0 0 0
1 0 1000000000 0.00000001 4 4.7 0 0 0
2 0 1000000000 0.00000001 4 4.7 0 0 0
3 0 1000000000 0.00000001 4 4.7 0 0 0
4 0 1000000000 0.00000001 4 4.7 0 0 0
5 0 1000000000 0.00000001 4 4.7 0 0 0
6 0 1000000000 0.00000001 4 4.7 0 0 0
7 0 1000000000 0.00000001 4 4.7 0 0 0
8 1 92160000 0.000000001 10 8 4 255 0
9 1 92160000 0.000000001 10 8 4 255 0
10 1 92160000 0.000000001 10 8 4 255 0
11 1 92160000 0.000000001 10 8 4 255 0
